product_id,product_brand,product_name,Price
1160,Horatio,Horatio Chocolate Chip Cookies,2.76
1161,Horatio,Horatio Fudge Cookies,3.59
1162,Horatio,Horatio Fudge Brownies,1.59
1163,Horatio,Horatio Potato Chips,0.82
1164,Horatio,Horatio Lemon Cookies,1.71
1165,Horatio,Horatio Graham Crackers,2.82
1166,Horatio,Horatio Cheese Crackers,2.21
1167,Horatio,Horatio Buttered Popcorn,2.35
1168,Horatio,Horatio No Salt Popcorn,3.82
1169,Horatio,Horatio Low Fat Popcorn,2.98
1170,Horatio,Horatio Salsa Dip,2.65
1171,Horatio,Horatio Avocado Dip,3.18
1172,Horatio,Horatio Salted Pretzels,2.77
1173,Horatio,Horatio Cheese Dip,2.31
1174,Horatio,Horatio Fondue Mix,2.27
1175,Horatio,Horatio Mini Donuts,1.73
1176,Horatio,Horatio Beef Jerky,1.71
1177,Horatio,Horatio Chocolate Donuts,1.54
1178,Horatio,Horatio Low Fat Chips,3.78
1179,Horatio,Horatio Sesame Crackers,2.63
1180,Horatio,Horatio Frosted Cookies,3.9
1181,Horatio,Horatio Dried Apples,1.77
1182,Horatio,Horatio Apple Fruit Roll,1.4
1183,Horatio,Horatio Strawberry Fruit Roll,1.54
1184,Horatio,Horatio Raspberry Fruit Roll,2.84
1185,Horatio,Horatio Grape Fruit Roll,1.35
1186,Horatio,Horatio Dried Dates,1.68
1187,Horatio,Horatio Raisins,2.2
1188,Horatio,Horatio Golden Raisins,1.79
1189,Horatio,Horatio Dried Apricots,0.76
1190,Horatio,Horatio Frosted Donuts,1.3
1191,Musial,Musial Tasty Candy Bar,2.1
1192,Musial,Musial Mint Chocolate Bar,0.98
1193,Musial,Musial Malted Milk Balls,0.89
1194,Musial,Musial Semi-Sweet Chocolate Bar,2.81
1195,Musial,Musial Bubble Gum,1.66
1196,Musial,Musial Spicy Mints,2.92
1197,Musial,Musial Mints,3.14
1198,Musial,Musial White Chocolate Bar,3.43
1199,Colossal,Colossal Ravioli,2.56
1200,Colossal,Colossal Manicotti,1.87
1201,Colossal,Colossal Spaghetti,3.37
1202,Colossal,Colossal Thai Rice,3.94
1203,Colossal,Colossal Rice Medly,1.46
1204,Portsmouth,Portsmouth Imported Beer,2.16
1205,Portsmouth,Portsmouth Light Wine,2.6
1206,Portsmouth,Portsmouth Chardonnay Wine,3.43
1207,Portsmouth,Portsmouth Chablis Wine,1.89
1208,Portsmouth,Portsmouth Merlot Wine,2.87
1209,Portsmouth,Portsmouth Chardonnay,2.7
1210,Portsmouth,Portsmouth White Zinfandel Wine,1.7
1211,Portsmouth,Portsmouth Light Beer,3.79
1212,Sphinx,Sphinx Pumpernickel Bread,0.53
1213,Sphinx,Sphinx White Bread,2.93
1214,Sphinx,Sphinx Rye Bread,1.32
1215,Sphinx,Sphinx English Muffins,1.46
1216,Sphinx,Sphinx Cranberry Muffins,2.11
1217,Sphinx,Sphinx Muffins,1.27
1218,Sphinx,Sphinx Bagels,1.83
1219,Sphinx,Sphinx Blueberry Muffins,2.36
1220,Sphinx,Sphinx Wheat Bread,1.95
1221,Plato,Plato Sesame Oil,1.49
1222,Plato,Plato Chunky Peanut Butter,2.45
1223,Plato,Plato Hot Chocolate,0.59
1224,Plato,Plato Brown Sugar,1.24
1225,Plato,Plato White Sugar,1.72
1226,Plato,Plato French Roast Coffee,2.96
1227,Plato,Plato Decaf Coffee,2.81
1228,Plato,Plato Regular Coffee,2.19
1229,Plato,Plato Vegetable Oil,1.3
1230,Plato,Plato Corn Oil,0.77
1231,Plato,Plato Tomato Sauce,3.71
1232,Plato,Plato Canola Oil,1.13
1233,Plato,Plato Grape Preserves,0.73
1234,Plato,Plato Columbian Coffee,0.56
1235,Plato,Plato Strawberry Jelly,1.38
1236,Plato,Plato Pepper,3.32
1237,Plato,Plato Low Fat Apple Butter,2.75
1238,Plato,Plato Salt,1.47
1239,Plato,Plato Apple Butter,2.28
1240,Plato,Plato Oregano,2.26
1241,Plato,Plato Apple Jelly,2.98
1242,Plato,Plato Grape Jam,1.98
1243,Plato,Plato Apple Jam,1.18
1244,Plato,Plato Strawberry Jam,1.21
1245,Plato,Plato Creamy Peanut Butter,2.32
1246,Plato,Plato Strawberry Preserves,1.54
1247,Plato,Plato Extra Chunky Peanut Butter,1.68
1248,Plato,Plato Apple Preserves,3.33
1249,Plato,Plato Grape Jelly,1.48
1250,Skinner,Skinner Berry Juice,2.16
1251,Skinner,Skinner Mango Drink,3.58
1252,Skinner,Skinner Strawberry Drink,2.28
1253,Skinner,Skinner Cream Soda,1.71
1254,Skinner,Skinner Diet Soda,3.67
1255,Skinner,Skinner Cola,1.24
1256,Skinner,Skinner Diet Cola,1.22
1257,Skinner,Skinner Orange Juice,1.94
1258,Skinner,Skinner Cranberry Juice,0.61
1259,Skinner,Skinner Apple Juice,2.14
1260,Skinner,Skinner Apple Drink,0.67
1261,Johnson,Johnson Oatmeal,0.6
1262,Johnson,Johnson Corn Puffs,0.76
1263,Johnson,Johnson Wheat Puffs,0.83
1264,Johnson,Johnson Grits,2.35
1265,Pleasant,Pleasant Canned Beets,0.72
1266,Pleasant,Pleasant Creamed Corn,1.18
1267,Pleasant,Pleasant Canned String Beans,1.6
1268,Pleasant,Pleasant Chicken Soup,1.3
1269,Pleasant,Pleasant Canned Yams,3.97
1270,Pleasant,Pleasant Vegetable Soup,2.69
1271,Pleasant,Pleasant Canned Tomatos,3.5
1272,Pleasant,Pleasant Noodle Soup,2.48
1273,Pleasant,Pleasant Regular Ramen Soup,3.31
1274,Pleasant,Pleasant Chicken Noodle Soup,1.31
1275,Pleasant,Pleasant Turkey Noodle Soup,1.17
1276,Pleasant,Pleasant Beef Soup,1.43
1277,Pleasant,Pleasant Canned Peas,2.54
1278,Pleasant,Pleasant Chicken Ramen Soup,2.82
1279,Pleasant,Pleasant Canned Tuna in Water,2.96
1280,Pleasant,Pleasant Canned Tuna in Oil,1.37
1281,Pleasant,Pleasant Large Canned Shrimp,2.77
1282,Pleasant,Pleasant Fancy Canned Anchovies,3.44
1283,Pleasant,Pleasant Fancy Canned Clams,0.79
1284,Pleasant,Pleasant Fancy Canned Oysters,2.43
1285,Pleasant,Pleasant Fancy Canned Sardines,1.87
1286,Pleasant,Pleasant Rice Soup,0.9
1287,Toucan,Toucan Canned Mixed Fruit,1.4
1288,Toucan,Toucan Canned Peaches,1.38
1289,Toretti,Toretti Rosy Sunglasses,1.21
1290,Framton,Framton Eyeglass Screwdriver,3.21
1291,Framton,Framton City Map,2.3
1292,Booker,Booker Low Fat Cottage Cheese,3.33
1293,Booker,Booker Low Fat Sour Cream,1.44
1294,Booker,Booker Sour Cream,1.72
1295,Booker,Booker Jack Cheese,1.85
1296,Booker,Booker Muenster Cheese,2.51
1297,Booker,Booker String Cheese,1.66
1298,Booker,Booker Low Fat String Cheese,1.34
1299,Booker,Booker Havarti Cheese,2.76
1300,Booker,Booker Head Cheese,1.45
1301,Booker,Booker Cheese Spread,0.94
1302,Booker,Booker Sharp Cheddar Cheese,1.85
1303,Booker,Booker Mild Cheddar Cheese,0.68
1304,Booker,Booker Large Curd Cottage Cheese,0.67
1305,Booker,Booker 2% Milk,0.57
1306,Booker,Booker Buttermilk,2.47
1307,Booker,Booker Chocolate Milk,1.32
1308,Booker,Booker 1% Milk,2.58
1309,Booker,Booker Whole Milk,3.46
1310,Booker,Booker Strawberry Yogurt,3.98
1311,Booker,Booker Blueberry Yogurt,3.22
1312,Lake,Lake Chicken Hot Dogs,1.53
1313,Lake,Lake Pimento Loaf,3.92
1314,Lake,Lake Beef Bologna,0.64
1315,Lake,Lake Low Fat Bologna,1.78
1316,Lake,Lake Turkey Hot Dogs,0.71
1317,Lake,Lake Foot-Long Hot Dogs,2.26
1318,Lake,Lake Low Fat Cole Slaw,0.93
1319,Lake,Lake Cole Slaw,1.68
1320,Lake,Lake Roasted Chicken,2.66
1321,Lake,Lake Corned Beef,2.49
1322,Lake,Lake Sliced Turkey,3.2
1323,Lake,Lake Sliced Ham,2.94
1324,Lake,Lake Potato Salad,3.31
1325,Lake,Lake Sliced Chicken,1.43
1326,Giant,Giant Small Brown Eggs,1.71
1327,Giant,Giant Large Brown Eggs,3.84
1328,Giant,Giant Small Eggs,2.26
1329,Giant,Giant Large Eggs,1.65
1330,Giant,Giant Egg Substitute,1.33
1331,Carrington,Carrington Low Fat Waffles,2.74
1332,Carrington,Carrington Orange Popsicles,0.69
1333,Carrington,Carrington Frozen Chicken Breast,0.93
1334,Carrington,Carrington Frozen Pancakes,1.84
1335,Carrington,Carrington Low Fat French Fries,2.41
1336,Carrington,Carrington Frozen Sausage Pizza,3.39
1337,Carrington,Carrington Blueberry Waffles,0.57
1338,Carrington,Carrington Fajita French Fries,2.22
1339,Carrington,Carrington Waffles,1.31
1340,Carrington,Carrington Frozen Pepperoni Pizza,2.57
1341,Carrington,Carrington Frozen Cheese Pizza,3.45
1342,Carrington,Carrington Frozen Mushroom Pizza,3.73
1343,Carrington,Carrington Apple Cinnamon Waffles,2.87
1344,Carrington,Carrington Frozen Carrots,1.52
1345,Carrington,Carrington Turkey TV Dinner,3.68
1346,Carrington,Carrington Chicken TV Dinner,2.35
1347,Carrington,Carrington Beef TV Dinner,1.77
1348,Carrington,Carrington Pancake Mix,2.47
1349,Carrington,Carrington Grape Popsicles,2.9
1350,Carrington,Carrington Home Style French Fries,0.92
1351,Carrington,Carrington Lime Popsicles,1.67
1352,Carrington,Carrington Ice Cream,2.65
1353,Carrington,Carrington Ice Cream Sandwich,2.24
1354,Carrington,Carrington Frozen Cauliflower,1.48
1355,Carrington,Carrington Frozen Broccoli,0.63
1356,Carrington,Carrington Frozen Corn,1.6
1357,Carrington,Carrington Frozen Peas,2.71
1358,Carrington,Carrington Popsicles,2.1
1359,Carrington,Carrington Frozen Chicken Thighs,1.24
1360,Carrington,Carrington Frozen Chicken Wings,2.42
1361,Carrington,Carrington Lemon Popsicles,1.81
1362,Hilltop,Hilltop Silky Smooth Hair Conditioner,1.49
1363,Hilltop,Hilltop Tartar Control Toothpaste,2.66
1364,Hilltop,Hilltop Whitening Toothpast,1.6
1365,Hilltop,Hilltop Toothpaste,0.53
1366,Hilltop,Hilltop Deodorant,2.76
1367,Hilltop,Hilltop Conditioning Shampoo,3.57
1368,Hilltop,Hilltop Extra Moisture Shampoo,3.55
1369,Hilltop,Hilltop Angled Toothbrush,3.38
1370,Hilltop,Hilltop Apricot Shampoo,2.38
1371,Hilltop,Hilltop Childrens Aspirin,2.47
1372,Hilltop,Hilltop Buffered Aspirin,2.49
1373,Hilltop,Hilltop 200 MG Ibuprofen,3.6
1374,Hilltop,Hilltop 200 MG Acetominifen,2.89
1375,Hilltop,Hilltop HCL Nasal Spray,2.13
1376,Hilltop,Hilltop Dishwasher Detergent,1.68
1377,Hilltop,Hilltop Multi-Symptom Cold Remedy,2.83
1378,Hilltop,Hilltop Childrens Cold Remedy,0.73
1379,Hilltop,Hilltop Laundry Detergent,1.92
1380,Hilltop,Hilltop Mint Mouthwash,3.62
1381,Sunset,Sunset 60 Watt Lightbulb,2.17
1382,Sunset,Sunset Plastic Forks,1.13
1383,Sunset,Sunset Plastic Spoons,2.59
1384,Sunset,Sunset Plastic Knives,2.57
1385,Sunset,Sunset C-Size Batteries,2.4
1386,Sunset,Sunset 100 Watt Lightbulb,1.64
1387,Sunset,Sunset AAA-Size Batteries,3.49
1388,Sunset,Sunset Paper Plates,1.75
1389,Sunset,Sunset Paper Cups,2.63
1390,Sunset,Sunset 75 Watt Lightbulb,1.91
1391,Sunset,Sunset Toilet Bowl Cleaner,1.16
1392,Sunset,Sunset Counter Cleaner,0.83
1393,Sunset,Sunset Glass Cleaner,1.85
1394,Sunset,Sunset 25 Watt Lightbulb,2.53
1395,Sunset,Sunset AA-Size Batteries,2.95
1396,Sunset,Sunset D-Size Batteries,2.65
1397,Sunset,Sunset Paper Towels,1.43
1398,Sunset,Sunset Soft Napkins,3.15
1399,Sunset,Sunset Scented Tissue,1.78
1400,Sunset,Sunset Toilet Paper,0.86
1401,Sunset,Sunset Tissues,1.59
1402,Sunset,Sunset Scented Toilet Tissue,2.59
1403,Sunset,Sunset Room Freshener,2.44
1404,Sunset,Sunset Frying Pan,2.71
1405,Sunset,Sunset Copper Cleaner,0.89
1406,Sunset,Sunset Bees Wax Candles,0.56
1407,Sunset,Sunset Silver Cleaner,0.63
1408,Sunset,Sunset Copper Pot Scrubber,2.65
1409,Sunset,Sunset Economy Toilet Brush,0.53
1410,Sunset,Sunset Scissors,1.72
1411,Sunset,Sunset Large Sponge,1.9
1412,Sunset,Sunset Screw Driver,1.83
1413,Gerolli,Gerolli Extra Lean Hamburger,3.38
1414,Gerolli,Gerolli Seasoned Hamburger,1.34
1415,Gauss,Gauss Monthly Sports Magazine,3.8
1416,Gauss,Gauss Monthly Auto Magazine,2.78
1417,Gauss,Gauss Monthly Computer Magazine,3.61
1418,Gauss,Gauss Monthly Home Magazine,1.61
1419,Gauss,Gauss Monthly Fashion Magazine,0.83
1420,Hermanos,Hermanos Summer Squash,1.73
1421,Hermanos,Hermanos Corn on the Cob,2.84
1422,Hermanos,Hermanos Asparagus,2.23
1423,Hermanos,Hermanos Sweet Peas,2.37
1424,Hermanos,Hermanos New Potatos,3.91
1425,Hermanos,Hermanos Beets,2.18
1426,Hermanos,Hermanos Prepared Salad,3.74
1427,Hermanos,Hermanos Onions,3.27
1428,Hermanos,Hermanos Green Pepper,3.86
1429,Hermanos,Hermanos Shitake Mushrooms,2.4
1430,Hermanos,Hermanos Lettuce,3.36
1431,Hermanos,Hermanos Elephant Garlic,2.82
1432,Hermanos,Hermanos Red Pepper,1.8
1433,Hermanos,Hermanos Garlic,2.63
1434,Hermanos,Hermanos Potatos,0.93
1435,Hermanos,Hermanos Cauliflower,2.72
1436,Hermanos,Hermanos Tomatos,0.92
1437,Hermanos,Hermanos Mushrooms,1.74
1438,Hermanos,Hermanos Baby Onion,1.37
1439,Hermanos,Hermanos Dried Mushrooms,1.5
1440,Hermanos,Hermanos Fresh Lima Beans,2.81
1441,Hermanos,Hermanos Squash,1.31
1442,Hermanos,Hermanos Limes,1.64
1443,Hermanos,Hermanos Firm Tofu,2.17
1444,Hermanos,Hermanos Almonds,1.76
1445,Hermanos,Hermanos Macintosh Apples,0.74
1446,Hermanos,Hermanos Golden Delcious Apples,1.26
1447,Hermanos,Hermanos Red Delcious Apples,2.96
1448,Hermanos,Hermanos Lemons,3.94
1449,Hermanos,Hermanos Fancy Plums,0.87
1450,Hermanos,Hermanos Plums,2.77
1451,Hermanos,Hermanos Peaches,1.62
1452,Hermanos,Hermanos Broccoli,2.89
1453,Hermanos,Hermanos Mandarin Oranges,3.11
1454,Hermanos,Hermanos Mixed Nuts,3.39
1455,Hermanos,Hermanos Canned Peanuts,2.53
1456,Hermanos,Hermanos Sweet Onion,1.83
1457,Hermanos,Hermanos Cantelope,3.34
1458,Hermanos,Hermanos Honey Dew,2.9
1459,Hermanos,Hermanos Fuji Apples,1.43
1460,Hermanos,Hermanos Walnuts,2.13
1461,Hermanos,Hermanos Oranges,2.56
1462,Hermanos,Hermanos Tangerines,0.73
1463,Hermanos,Hermanos Party Nuts,1.98
1464,Amigo,Amigo Lox,2.96
1465,Amigo,Amigo Scallops,2.79
1466,Fort West,Fort West Low Fat Cookies,1.8
1467,Fort West,Fort West BBQ Potato Chips,3.88
1468,Fort West,Fort West Corn Chips,1.26
1469,Fort West,Fort West Low Fat BBQ Chips,2.13
1470,Fort West,Fort West Sugar Cookies,2.41
1471,Fort West,Fort West Chocolate Chip Cookies,1.55
1472,Fort West,Fort West Fudge Cookies,2.2
1473,Fort West,Fort West Fudge Brownies,2.36
1474,Fort West,Fort West Potato Chips,2.15
1475,Fort West,Fort West Lemon Cookies,3.56
1476,Fort West,Fort West Graham Crackers,2.26
1477,Fort West,Fort West Cheese Crackers,2.7
1478,Fort West,Fort West Buttered Popcorn,2.66
1479,Fort West,Fort West No Salt Popcorn,1.46
1480,Fort West,Fort West Low Fat Popcorn,1.44
1481,Fort West,Fort West Salsa Dip,1.93
1482,Fort West,Fort West Avocado Dip,0.6
1483,Fort West,Fort West Salted Pretzels,2.13
1484,Fort West,Fort West Cheese Dip,0.66
1485,Fort West,Fort West Fondue Mix,1.5
1486,Fort West,Fort West Mini Donuts,1.78
1487,Fort West,Fort West Beef Jerky,0.95
1488,Fort West,Fort West Chocolate Donuts,2.34
1489,Fort West,Fort West Low Fat Chips,1.73
1490,Fort West,Fort West Sesame Crackers,1.4
1491,Fort West,Fort West Frosted Cookies,2.58
1492,Fort West,Fort West Dried Apples,1.52
1493,Fort West,Fort West Apple Fruit Roll,3.96
1494,Fort West,Fort West Strawberry Fruit Roll,1.68
1495,Fort West,Fort West Raspberry Fruit Roll,3.48
1496,Fort West,Fort West Grape Fruit Roll,2.47
1497,Fort West,Fort West Dried Dates,3.29
1498,Fort West,Fort West Raisins,2.3
1499,Fort West,Fort West Golden Raisins,1.39
1500,Fort West,Fort West Dried Apricots,2.41
1501,Fort West,Fort West Frosted Donuts,2.52
1502,Gulf Coast,Gulf Coast Tasty Candy Bar,2.81
1503,Gulf Coast,Gulf Coast Mint Chocolate Bar,2.94
1504,Gulf Coast,Gulf Coast Malted Milk Balls,1.59
1505,Gulf Coast,Gulf Coast Semi-Sweet Chocolate Bar,2.75
1506,Gulf Coast,Gulf Coast Bubble Gum,3.43
1507,Gulf Coast,Gulf Coast Spicy Mints,1.84
1508,Gulf Coast,Gulf Coast Mints,3.54
1509,Gulf Coast,Gulf Coast White Chocolate Bar,2.98
1510,Jardon,Jardon Ravioli,0.96
1511,Jardon,Jardon Manicotti,1.2
1512,Jardon,Jardon Spaghetti,0.54
1513,Jardon,Jardon Thai Rice,1.9
1514,Jardon,Jardon Rice Medly,0.58
1515,Top Measure,Top Measure Imported Beer,1.1
1516,Top Measure,Top Measure Light Wine,3.36
1517,Top Measure,Top Measure Chardonnay Wine,0.58
1518,Top Measure,Top Measure Chablis Wine,3.52
1519,Top Measure,Top Measure Merlot Wine,0.81
1520,Top Measure,Top Measure Chardonnay,2.31
1521,Top Measure,Top Measure White Zinfandel Wine,0.7
1522,Top Measure,Top Measure Light Beer,1.14
1523,Modell,Modell Pumpernickel Bread,1.56
1524,Modell,Modell White Bread,1.26
1525,Modell,Modell Rye Bread,3.93
1526,Modell,Modell English Muffins,1.65
1527,Modell,Modell Cranberry Muffins,3.46
1528,Modell,Modell Muffins,2.44
1529,Modell,Modell Bagels,3.27
1530,Modell,Modell Blueberry Muffins,1.27
1531,Modell,Modell Wheat Bread,0.51
1532,CDR,CDR Sesame Oil,1.39
1533,CDR,CDR Chunky Peanut Butter,2.5
1534,CDR,CDR Hot Chocolate,2.78
1535,CDR,CDR Brown Sugar,2.92
1536,CDR,CDR White Sugar,1.33
1537,CDR,CDR French Roast Coffee,2.73
1538,CDR,CDR Decaf Coffee,3.4
1539,CDR,CDR Regular Coffee,3.58
1540,CDR,CDR Vegetable Oil,3.52
1541,CDR,CDR Corn Oil,2.95
1542,CDR,CDR Tomato Sauce,0.95
1543,CDR,CDR Canola Oil,2.48
1544,CDR,CDR Grape Preserves,1.46
1545,CDR,CDR Columbian Coffee,2.29
1546,CDR,CDR Strawberry Jelly,0.61
1547,CDR,CDR Pepper,2.38
1548,CDR,CDR Low Fat Apple Butter,0.67
1549,CDR,CDR Salt,1.52
1550,CDR,CDR Apple Butter,1.81
1551,CDR,CDR Oregano,1.16
1552,CDR,CDR Apple Jelly,2.7
1553,CDR,CDR Grape Jam,1.86
1554,CDR,CDR Apple Jam,2.54
1555,CDR,CDR Strawberry Jam,2.95
1556,CDR,CDR Creamy Peanut Butter,2.65
1557,CDR,CDR Strawberry Preserves,1.2
1558,CDR,CDR Extra Chunky Peanut Butter,2.16
1559,CDR,CDR Apple Preserves,1.62
1560,CDR,CDR Grape Jelly,1.6
